sentID.BTEC	sentID	dialect	pred_dialect	raw	CODA
9414	1882	CAI	CAI	ايه الطبق المخصص للموسم ده؟	ايه الطبق المخصص للموسم ده؟
9430	1883	CAI	CAI	ممكن ارجع ديه و اخد فلوسي؟	ممكن ارجع دية وآخذ فلوسي؟
9461	1884	CAI	CAI	لو سمحت قوللي الكرسي بتاعي فين.	لو سمحت قول لي الكرسي بتاعي فين.
9491	1885	CAI	CAI	عايز الحساب يفضل اقل من ميه دولار .	عايز الحساب يفضل اقل من مية دولار.
9545	1886	CAI	DOH	في اجازة .	في اجازة.
9564	1887	CAI	CAI	لأ، ماعنديش وقت كتير . مجرد الاعداد .	لأ، ما عنديش وقت كثير. مجرد الاعداد.
9631	1888	CAI	DOH	طلبت اكله نباتي .	طلبت اكلة نباتي.
9676	1889	CAI	CAI	ما بأعرفش المقاسات الانجليزي .	ما باعرفش المقاسات الانجليزي.
9714	1890	CAI	CAI	عايز اشتري فيلم ريفرسال كوداك ستة وتلاتين صورة .	عايز اشتري فيلم ريفيرسل كوداك ستة وثلاثين صورة.
9724	1891	CAI	CAI	عايز افضل لمده اطول .	عايز افضل لمدة اطول.
9757	1892	CAI	CAI	اد ايه الاجرة تقريبا لواشنطن سكوير بارك؟	قد ايه الاجرة تقريبا لواشنطن سكوير بارك؟
9778	1893	CAI	DOH	عندي عدوى في المهبل .	عندي عدوى في المهبل.
9797	1894	CAI	CAI	عايز مرشد خصوصي.	عايز مرشد خصوصي.
9818	1895	CAI	CAI	ممكن تغيرلي ده، إذا سمحت؟	ممكن تغير لي ده، اذا سمحت؟
9835	1896	CAI	CAI	عايز اسألك عن النقطة رقم تلاته . مش انا على حق في التفكير اني مفروض ادفع بحوالة بنك؟	عايز اسألك عن النقطة رقم ثلاثة. مش انا على حق في التفكير اني مفروض ادفع بحوالة بنك؟
9845	1897	CAI	CAI	سمعت ان المركب اتكسرت بإعصار .	سمعت ان المركب اتكسرت باعصار.
9848	1898	CAI	CAI	عايز حاجات نوعها ايه؟	عايز حاجات نوعها ايه؟
9868	1899	CAI	CAI	اشكرك جدا . انت كنت مفيد جدا .	اشكرك جدا. انت كنت مفيد جدا.
9876	1900	CAI	CAI	تشيك آوت، من فضلك .	تشيك آوت، من فضلك.
9891	1901	CAI	CAI	ممكن تديني مخدر؟	ممكن تديني مخدر؟
9929	1902	CAI	CAI	عايز اشوف كنيسة الثالوث .	عايز اشوف كنيسة الثالوث.
9946	1903	CAI	CAI	رحلة الخطوط اليونايتد رقم تمانية خمسة تلاته .	رحلة الخطوط اليونايتد رقم ثمانية خمسة ثلاثة.
9960	1904	CAI	CAI	عندك مانع تخللي ميعاد فطاري بدري ساعة عن ده؟	عندك مانع تخلي ميعاد فطاري بدري ساعة عن ده؟
9974	1905	CAI	CAI	بيبيعو خمر في المحل؟	بيبيعوا خمر في المحل؟
10001	1906	CAI	CAI	ايه الوثائق المحتاج اني اقدمها علشان ادخل الولايات المتحده؟	ايه الوثائق اللي محتاج اني اقدمها علشان ادخل الولايات المتحدة؟
10008	1907	CAI	CAI	ده كويس جدا، أشكرك .	ده كويس جدا، اشكرك.
10015	1908	CAI	CAI	عايزك تعملي برنيطة جديدة .	عايزك تعملي برنيطة جديدة.
10017	1909	CAI	CAI	عايز حاجة لأحساس الدوخة و القرف .	عايز حاجة لاحساس الدوخة والقرف.
10018	1910	CAI	CAI	التذكرة ديه لكرسي اوركسترا . انت قاعد في كرسي بلكون .	التذكرة دية لكرسي اوركسترا. انت قاعد في كرسي بلكون.
10030	1911	CAI	CAI	بتاخد كام عشان ترجيع العربية؟	بتاخذ كام عشان ترجيع العربية؟
10046	1912	CAI	CAI	اوه، ماكانش لازم . أشكرك . ده بالظبط اللي انا عايزه .	اوه، ما كانش لازم. اشكرك. ده بالظبط اللي انا عايزة.
10147	1913	CAI	CAI	من فضلك غيرلي اللمبه .	من فضلك غير لي اللمبة.
10151	1914	CAI	CAI	ايوه، تقدر . غرفتك جاهزة . من فضلك إكتب اسمك و عنوانك هنا .	ايوه، تقدر. غرفتك جاهزة. من فضلك اكتب اسمك وعنوانك هنا.
10158	1915	CAI	CAI	مافيش حاجه مهمه .	مفيش حاجة مهمه.
10159	1916	CAI	CAI	محتاج تصريح صيد؟	محتاج تصريح صيد؟
10201	1917	CAI	CAI	مفروض أدفع كام في الساعة؟	مفروض ادفع كام في الساعة؟
10206	1918	CAI	CAI	امتى ميعاد استلام الغرف؟	امتى ميعاد استلام الغرف؟
10227	1919	CAI	CAI	عاوز اكل جراد البحر ني .	عاوز آكل جراد البحر ني.
10228	1920	CAI	CAI	من فضلك هاتلي الفطار الساعة سبعة .	من فضلك هات لي الفطار الساعة سبعة.
10265	1921	CAI	CAI	حأبعتلك الصورة ديه . أسمك و عنوانك، من فضلك.	حابعث لك الصورة دية. اسمك وعنوانك، من فضلك.
10271	1922	CAI	CAI	حأدرس علوم في الكلية .	حادرس علوم في الكلية.
10284	1923	CAI	CAI	اسف اني متأخر .	آسف اني متأخر.
10297	1924	CAI	CAI	في البداية، لازم اقول اننا مش متخصص في الموضوع ده . و لا انا بأمثل أى منظمة حكومية . اللي انا عايز اقولكم عليه كله بيعبر رؤيتي الشخصية . مع امكانياتي للتعبير عن وجهة نظري .	في البداية، لازم اقول ان انا مش متخصص في الموضوع ده. ولا انا بامثل اي منظمة حكومية. اللي انا عايز اقول لكم عليه كله بيعبر رؤيتي الشخصية. مع امكانياتي للتعبير عن وجهة نظري.
10299	1925	CAI	CAI	ضاعو مني امبارح العصر .	ضاعوا مني امبارح العصر.
10306	1926	CAI	CAI	عايز اعمل مكالمة دوليه، من فضلك اطلبلي تلاته اربعة سته تلاته تمانيه واحد تلاته تلاته طوكيو .	عايز اعمل مكالمة دولية، من فضلك اطلب لي ثلاثة اربعة ستة ثلاثة ثمانية واحد ثلاثة ثلاثة طوكيو.
10327	1927	CAI	CAI	ذهاب و عوده، من فضلك .	ذهاب وعودة، من فضلك.
10341	1928	CAI	CAI	ياخد اد ايه وقت عشان نوصل لسوهو مشي ؟	ياخذ قد ايه وقت عشان نوصل لسوهو مشي؟
10350	1929	CAI	CAI	ايه أسقع في الشتا، اليابان ولا أوستراليا؟	ايه اسقع في الشتا، اليابان ولا استراليا؟
10363	1930	CAI	CAI	حاجه ملحة جاتله فمقدرش يعمل .	حاجة ملحة جات له فما قدرش يعمل.
10369	1931	CAI	CAI	ده جلد طبيعي ميه في الميه؟	ده جلد طبيعي مية في المية؟
10414	1932	CAI	CAI	ممكن ناخد وجبة؟	ممكن ناخذ وجبة؟
10442	1933	CAI	CAI	حأخدك هناك .	حاخذك هناك.
10458	1934	CAI	CAI	انا متأكد اني اديتك ورقة بخمسين دولار .	انا متأكد اني اديتك ورقة بخمسين دولار.
10490	1935	CAI	CAI	انا مبسوط انك عملت كده، من فضلك ابعت احر امنياتي لعيلتك .	انا مبسوط انك عملت كده، من فضلك ابعث احر امنياتي لعيلتك.
10492	1936	CAI	CAI	انا نفسي، بس للأسف لازم فعلا امشي . احتمال يفوتني اخر قطر . استمتعت بالكلام معاك .	انا نفسي، بس للاسف لازم فعلا امشي. احتمال يفوتني آخر قطر. استمتعت بالكلام معاك.
10508	1937	CAI	CAI	أعذرني، بس انا تايه . فين المخرج؟	اعذرني، بس انا تايه. فين المخرج؟
10540	1938	CAI	CAI	في السنين اللي فاتت، كان فيه يوم بنحتفل فيه بحصاد الرز .	في السنين اللي فاتت، كان فيه يوم بنحتفل فيه بحصاد الرز.
10570	1939	CAI	CAI	المشي بيوجعني .	المشي بيوجعني.
10571	1940	CAI	BEI	سمكة زناد المهرج جرت ورايا .	سمكة زناد المهرج جرت ورايا.
10595	1941	CAI	CAI	ايه ده الملفوف في ورقة بيضا؟	ايه ده الملفوف في ورقة بيضا؟
10663	1942	CAI	CAI	كم مره الاوتوبيس حيقف لحد ما نوصل متحف الاحياء المائية؟	كم مرة الاوتوبيس حيوقف لحد ما نوصل متحف الاحياء المائية؟
10708	1943	CAI	CAI	بتبص على احمر الشفايف، مش كده؟	بتبص على احمر الشفايف، مش كده؟
10717	1944	CAI	CAI	بقاله اد ايه على كده؟	بقى له قد ايه على كده؟
10738	1945	CAI	CAI	انا أسف ما خدت بالي انك جاي النهاردة .	انا آسف ما خذت بالي انك جاي النهار ده.
10742	1946	CAI	CAI	"انا سمعت كلمة ""رينجي شو"" مستخدمة كتير في اليابان . معنى الكلمة ديه ايه؟"	"انا سمعت كلمة ""رينجيشو"" مستخدمة كثير في اليابان. معنى الكلمة دية ايه؟"
10751	1947	CAI	CAI	ممكن من فضلك تسلم الفستان ده للفندق بتاعي بعد ما تظبط الطول؟	ممكن من فضلك تسلم الفستان ده للفندق بتاعي بعد ما تظبط الطول؟
10780	1948	CAI	CAI	الاوتوبيس ده بيروح جرين بارك؟	الاوتوبيس ده بيروح جرين بارك؟
10814	1949	CAI	CAI	عايز اقدم طلب للفطار .	عايز اقدم طلب للفطار.
10896	1950	CAI	CAI	ممكن من فضلك تطلعلي جواز سفر مؤقت؟	ممكن من فضلك تطلع لي جواز سفر مؤقت؟
10929	1951	CAI	CAI	تعرف دكتور امراض نسا قريب من هنا؟	تعرف دكتور امراض نسا قريب من هنا؟
10949	1952	CAI	CAI	منين اقدر اشتري حاجات جلد بسعر معقول؟	منين اقدر اشتري حاجات جلد بسعر معقول؟
10970	1953	CAI	CAI	احنا متأكدين . اهي متكومة هناك، شايف؟ بيع السير الذاتيه زى بيع الكيك السخن .	احنا متأكدين. اهي متكومة هناك، شايف؟ بيع السير الذاتية زي بيع الكيك السخن.
10986	1954	CAI	DOH	لأ، مع كريمة، لو سمحت .	لأ، مع كريمة، لو سمحت.
11005	1955	CAI	CAI	عايز احجز ترابيزه للعشا بليل .	عايز احجز تربيزة للعشا بالليل.
11023	1956	CAI	CAI	عايز سبرتو .	عايز سبرتو.
11049	1957	CAI	CAI	عايز أأكد حجزي .	عايز اأكد حجزي.
11052	1958	CAI	CAI	جنب شباك الخطوط الجوية السنغافورية هناك .	جنب شباك الخطوط الجوية السنغافورية هناك.
11130	1959	CAI	CAI	انت حتسلم الكمبيوتر ليا، مش كده؟	انت حتسلم الكمبيوتر لي، مش كده؟
11201	1960	CAI	DOH	عينيكي حلوة .	عينيكي حلوة.
11217	1961	CAI	CAI	أعذرني، حتروح بين تلاته و سبعه و عشرين؟	اعذرني، حتروح بين ثلاثة وسبعة وعشرين؟
11228	1962	CAI	CAI	كان مفروض اكون ماشي دلوقتي .	كان مفروض اكون ماشي دلوقتي.
11266	1963	CAI	CAI	لو سمحت قوللي أسامي بعض المطاعم المصيته .	لو سمحت قول لي اسامي بعض المطاعم المصيتة.
11345	1964	CAI	CAI	الله، ده فعلا جميل . شكله عليك جميل جدا .	الله، ده فعلا جميل. شكله عليك جميل جدا.
11347	1965	CAI	CAI	رايح فين؟	رايح فين؟
11356	1966	CAI	CAI	ظباط بوليس . معانا أمر بالتفتيش . أفتح الباب .	ظباط بوليس. معانا امر بالتفتيش. افتح الباب.
11401	1967	CAI	CAI	عايز تذكرتين لعرض الساعة تمانيه .	عايز تذكرتين لعرض الساعة ثمانية.
11431	1968	CAI	CAI	اشكرك . هو علطول الجو مش على بعضة في لندن؟	اشكرك. هو على طول الجو مش على بعضه في لندن؟
11440	1969	CAI	CAI	مابحيش النوع ده .	مبحبش النوع ده.
11441	1970	CAI	CAI	اى سكه لبرلين؟	اي سكة لبرلين؟
11468	1971	CAI	CAI	العقد بتاعي ضايع .	العقد بتاعي ضايع.
11519	1972	CAI	CAI	بأنادي الحارس.	بانادي الحارس.
11555	1973	CAI	CAI	الطيارة ديه حتطلع في الميعاد؟	الطيارة دية حتطلع في الميعاد؟
11566	1974	CAI	CAI	حاضر، حأحط ده في دماغي .	حاضر، حاحط ده في دماغي.
11589	1975	CAI	CAI	لأني حأعمل السلمون ده بطريقة المونير حاطبخة و اقدمة في زبده بني خفيفة مع عصير اللمون و البقدونس .	لاني حاعمل السلمون ده بطريقة المونير حاطبخه واقدمه في زبدة بني خفيفة مع عصير اللمون والبقدونس.
11678	1976	CAI	CAI	عايز مكالمة تصحيني، من فضلك .	عايز مكالمة تصحيني، من فضلك.
11732	1977	CAI	CAI	حطلي ده في كيس من فضلك.	حط لي ده في كيس من فضلك.
11770	1978	CAI	CAI	أجبلك حاجة تشربها؟	اجيب لك حاجة تشربها؟
11796	1979	CAI	CAI	بعد الطيران، هانقولك عن خدمتنا النهاردة. في الوقت ده، لو في اي حاجة نقدر نعملها عشان رحلتك تمون امتع، لو سمحت، ماتتردش تطلب.	بعد الطيران، هنقول لك عن خدمتنا النهار ده. في الوقت ده، لو فيه اي حاجة نقدر نعملها عشان رحلتك تكون امتع، لو سمحت، ما تترددش تطلب.
11810	1980	CAI	DOH	كل مرة بافشل، هانجح اللي بعدها.	كل مرة بافشل، هانجح اللي بعدها.
11836	1981	CAI	CAI	يتكلف كام عشان أبعته؟	يتكلف كام عشان ابعثه؟
11888	1982	CAI	CAI	الموضة ايه دلوقتي؟	الموضة ايه دلوقتي؟
11911	1983	CAI	CAI	بعد ماتخلص شغلك مع البوليس، كلمني تاني لوسمحت عشان اديلك بقيت الرقام اللي انت محتاجها.	بعد ما تخلص شغلك مع البوليس، كلمني ثاني لو سمحت عشان ادي لك بقية الارقام اللي انت محتاجها.
11923	1984	CAI	CAI	المفروض العقد ده يكون لمدة أد إيه؟	المفروض العقد ده يكون لمدة قد ايه؟
11925	1985	CAI	CAI	كاس تشابلس.	كاس تشابلس.
11934	1986	CAI	RAB	كالعادة.	كالعادة.
12003	1987	CAI	CAI	من فضلك غيرلي الفلوس دي لجنيهات.	من فضلك غير لي الفلوس دي لجنيهات.
12007	1988	CAI	CAI	أنا جاي من اسرائيل.	انا جاي من اسرائيل.
12014	1989	CAI	CAI	ممكن شاليمو، من فضلك؟	ممكن شاليمو، من فضلك؟
12032	1990	CAI	CAI	اعتقد إنك قاعد ف الكرسي بتاعي.	اعتقد انك قاعد فالكرسي بتاعي.
12034	1991	CAI	CAI	في الحالة دي مش هايكون عندي وقت كفاية.	في الحالة دي مش هيكون عندي وقت كفاية.
12068	1992	CAI	BEI	بتعمل واجبك؟	بتعمل واجبك؟
12084	1993	CAI	CAI	هو ضربني.	هو ضربني.
12141	1994	CAI	CAI	ايه أخبار التلات؟	ايه اخبار الثلاث؟
12149	1995	CAI	CAI	أنا جاي من روسيا.	انا جاي من روسيا.
12203	1996	CAI	CAI	ده فيلم سرعته عالية. ممكن أطلع الفيلم؟	ده فيلم سرعته عالية. ممكن اطلع الفيلم؟
12204	1997	CAI	DOH	الكول سلو التيك أواي، لو سمحت.	الكول سلو التيك اوي، لو سمحت.
12213	1998	CAI	DOH	أحنا اسقبن. بس احنا لازم نمشي دلوقتي.	احنا آسفين. بس احنا لازم نمشي دلوقتي.
12238	1999	CAI	DOH	هل الشرح بالانجليزي؟	هل الشرح بالانجليزي؟
12251	2000	CAI	CAI	هو هنا كاسكيد ليميتيد؟	هو هنا كاسكيد ليميتيد؟
12292	2001	CAI	CAI	المقاس كام بالسنتيمتر؟	المقاس كام بالسنتيمتر؟
12303	2002	CAI	CAI	هو ينفع اشتري ربع رطل لحمة؟	هو ينفع اشتري ربع رطل لحمة؟
12327	2003	CAI	CAI	كنت بلعب كاراتيه وان في المدرسة.	كنت بلعب كاراتيه وانا في المدرسة.
12330	2004	CAI	CAI	أها. هاخد حوالي خمس دقايق.	اها. هآخذ حوالي خمس دقايق.
12369	2005	CAI	CAI	هاوصل على سبعة بليل.	هاوصل على سبعة بالليل.
12387	2006	CAI	CAI	للاسف، كل الأوض الفردي محجوزة. بس لسه فاضل أوض زوجي قليلة فاضية.	للاسف، كل الاوض الفردي محجوزة. بس لسه فاضل اوض زوجي قليلة فاضية.
12397	2007	CAI	TUN	عندك دانهيل؟	عندك دنهل؟
12407	2008	CAI	CAI	أنا لسه واصل المطار.	انا لسه واصل المطار.
12415	2009	CAI	CAI	هاتقترحلي شوية أماكن أقدر أروحها وأرجع في يوم؟	هتقترح لي شوية اماكن اقدر اروحها وارجع في يوم؟
12488	2010	CAI	CAI	عايزة أشوف البلوزة دي.	عايزة اشوف البلوزة دي.
12498	2011	CAI	CAI	انا غلطت. ممكن آخد واحدة تانية؟	انا غلطت. ممكن آخذ واحدة ثانية؟
12516	2012	CAI	TUN	الكتب المصورة فين؟	الكتب المصورة فين؟
12524	2013	CAI	CAI	عادة خمسة وتلاتين دولار بس النهاردة في خصم خمسة وعشرين في المية ف كده ستة وعشرين دولار و خمسة وعشرين سنت.	عادتا خمسة وثلاثين دولار بس النهار ده فيه خصم خمسة وعشرين في المية فكده ستة وعشرين دولار وخمسة وعشرين سنت.
12535	2014	CAI	CAI	عايز ألعب تنس مع حد.	عايز العب تنس مع حد.
12548	2015	CAI	CAI	أه. الألوان دي موضة.	آه. الالوان دي موضة.
12559	2016	CAI	CAI	ممكن تديني طبق جديد من دول؟	ممكن تديني طبق جديد من دول؟
12566	2017	CAI	BEI	ماشي بس مشروب واحد بس.	ماشي بس مشروب واحد بس.
12569	2018	CAI	CAI	ممكن ترشحلي أنواع نبيت كويسة؟	ممكن ترشح لي انواع نبيت كويسة؟
12574	2019	CAI	CAI	حاجة وحشة أوي إننا لازم نلغي، بس مافيش حاجة نقدر نعملها ف الموضوع ده.	حاجة وحشة قوي اننا لازم نلغي، بس مفيش حاجة نقدر نعملها فالموضوع ده.
12596	2020	CAI	CAI	هو ده الراجل.	هو ده الراجل.
12602	2021	CAI	CAI	أقدر آخد ده معايا دلوقتي؟	اقدر آخذ ده معاي دلوقتي؟
12607	2022	CAI	CAI	دي الحاجة المفضلة عندي. اتمنى تتبسط بيها.	دي الحاجة المفضلة عندي. اتمنى تتبسط بيها.
12616	2023	CAI	CAI	ينفع ترشحلي مطعم كويس قريب من هنا؟	ينفع ترشح لي مطعم كويس قريب من هنا؟
12682	2024	CAI	CAI	هايبقى مية خمسة وعشرين دولار، يا مدام.	هيبقى مية خمسة وعشرين دولار، يا مدام.
12691	2025	CAI	CAI	مافيش مطعم كويس بيبص على منظر حلو قريب من هنا؟	مفيش مطعم كويس بيبص على منظر حلو قريب من هنا؟
12695	2026	CAI	CAI	عايز ألاقي وظيفة في الحكومة.	عايز الاقي وظيفة في الحكومة.
12698	2027	CAI	CAI	القطر ده مباشر لسياتل؟	القطر ده مباشر لسياتل؟
12716	2028	CAI	CAI	خمستاشر يوليو.	خمستعشر يوليو.
12721	2029	CAI	CAI	أول ماتش إمتى؟	اول ماتش امتى؟
12737	2030	CAI	CAI	عنده تشكيلة حاجات برونز حلوة.	عنده تشكيلة حاجات برونز حلوة.
12757	2031	CAI	RAB	الوجع فين؟	الوجع فين؟
12764	2032	CAI	BEI	ايه رخيص و حلو؟	ايه رخيص وحلو؟
12791	2033	CAI	CAI	باي باي.	باي باي.
12838	2034	CAI	CAI	الحاجات دي بكام؟ ممكن تكتب السعر ف ورقة؟	الحاجات دي بكام؟ ممكن تكتب السعر فورقة؟
12855	2035	CAI	CAI	هي العربية رايحة لشيكاغو؟	هي العربية رايحة لشيكاغو؟
12857	2036	CAI	CAI	مش عاجبيني. لو سمحت ماتحطش أنشوجة فيه.	مش عاجبيني. لو سمحت متحطش انشوجة فيه.
12909	2037	CAI	CAI	أوكي. ده شكله هايبقى ظريف. طب ايه اخبار يوم السبت الساعة اتنين؟	اوكي. ده شكله هيبقى ظريف. طب ايه اخبار يوم السبت الساعة اثنين؟
12918	2038	CAI	CAI	أنا آسف، بس كل الأماكن محجوزة الليلة دي.	انا آسف، بس كل الاماكن محجوزة الليلة دي.
12943	2039	CAI	CAI	فين على الخريطة؟	فين على الخريطة؟
12948	2040	CAI	CAI	أتمنى لك وقت جميل.	اتمنى لك وقت جميل.
12954	2041	CAI	CAI	هانبدأ طلوع الركاب والأطفال، الركاب اللي محتاجين مساعدة خاصة، وركاب الدرجة الأولى.	هنبدأ طلوع الركاب والاطفال، الركاب اللي محتاجين مساعدة خاصة، وركاب الدرجة الاولى.
12957	2042	CAI	CAI	أكيد. اتفضل.	اكيد. اتفضل.
12962	2043	CAI	CAI	مفيش أي رحلات لبيوت النجوم المشهورين؟	مفيش اي رحلات لبيوت النجوم المشهورين؟
12974	2044	CAI	BEI	وجع سنان صعب ولا يحتمل.	وجع سنان صعب ولا يحتمل.
12992	2045	CAI	CAI	ممكن تقوللي أروح هناك إزاي؟	ممكن تقول لي اروح هناك ازاي؟
12993	2046	CAI	CAI	إنت ينفع تاخد أسانسير رقم واحد أو رقم اتنين.	انت ينفع تاخذ اسانسير رقم واحد او رقم اثنين.
13003	2047	CAI	CAI	إزاي آخد رخصة غطس؟	ازاي آخذ رخصة غطس؟
13047	2048	CAI	CAI	جيت عشان آخد عربية. رقم الحجز بتاعي أهو.	جيت عشان آخذ عربية. رقم الحجز بتاعي اهو.
13057	2049	CAI	CAI	أنا طلبت منطقة ممنوع فيها التدخين. ممكن تشوفلي مكان مختلف؟	انا طلبت منطقة ممنوع فيها التدخين. ممكن تشوف لي مكان مختلف؟
13110	2050	CAI	CAI	ممكن توريني إزاي أملا استمارة الهجرة، من فضلك؟	ممكن توريني ازاي املا استمارة الهجرة، من فضلك؟
13112	2051	CAI	CAI	المفروض نرجع إمتى؟	المفروض نرجع امتى؟
13117	2052	CAI	CAI	"إيه ال""أو-بون""؟"	"ايه ال""او-بون""؟"
13186	2053	CAI	CAI	هايخلص إمتى؟	هيخلص امتى؟
13191	2054	CAI	CAI	الأطفال ممكن يروحوا الرحلة منغير ما يروح معاهم حد كبير؟	الاطفال ممكن يروحوا الرحلة من غير ما يروح معاهم حد كبير؟
13192	2055	CAI	CAI	ممكن أدخن فين؟	ممكن ادخن فين؟
13210	2056	CAI	CAI	أنا عايز الستيك رير.	انا عايز الستيك رير.
13217	2057	CAI	CAI	إنت قاعد فين؟	انت قاعد فين؟
13243	2058	CAI	CAI	عايز أوضة بسريرين بتبص على البحر. سعر الأوضة كام؟	عايز اوضة بسريرين بتبص على البحر. سعر الاوضة كام؟
13245	2059	CAI	CAI	ويسكي دوبل، لو سمحت.	ويسكي دوبل، لو سمحت.
13335	2060	CAI	CAI	ممكن أستخدم عربية نقل الشنط؟	ممكن استخدم عربية نقل الشنط؟
13373	2061	CAI	CAI	كده وحش جدا. أنا لازم أكون في لوس أنجلوس يوم الجمعة الصبح.	كده وحش جدا. انا لازم اكون في لوس انجلوس يوم الجمعة الصبح.
13395	2062	CAI	DOH	انا صح.	انا صح.
13415	2063	CAI	CAI	البورصة في وول ستريت مفتوحة للشعب؟	البورصة في وول ستريت مفتوحة للشعب؟
13455	2064	CAI	CAI	عايز حاجة عرضها يكون واسع.	عايز حاجة عرضها يكون واسع.
13514	2065	CAI	CAI	من فضلك أشوف تذكرة الرجوع بتاعتك.	من فضلك اشوف تذكرة الرجوع بتاعتك.
13526	2066	CAI	CAI	أنا سبت النوتة بتاعتي في كبينة التليفون.	انا سبت النوتة بتاعتي في كبينة التلفون.
13531	2067	CAI	CAI	ممكن تدور على الماسك بتاعي معايا؟	ممكن تدور على الماسك بتاعي معاي؟
13534	2068	CAI	CAI	حاسس إن عندي دوار الجو.	حاسس ان عندي دوار الجو.
13580	2069	CAI	CAI	معلش، ممكن آخد صورتك، لو سمحت؟	معلش، ممكن آخذ صورتك، لو سمحت؟
13621	2070	CAI	CAI	عايزين نعزمك على العشا بكره بليل.	عايزين نعزمك على العشا بكرة بالليل.
13644	2071	CAI	CAI	عايز طاسة قلي.	عايز طاسة قول لي.
13646	2072	CAI	CAI	القطر ده بيعدي من إل باسو؟	القطر ده بيعدي من ال باسو؟
13718	2073	CAI	CAI	كله على بعضه كام لو هاشتري تلاتة؟	كله على بعضه كام لو هاشتري ثلاثة؟
13723	2074	CAI	DOH	التدخين ممنوع، لو سمحت.	التدخين ممنوع، لو سمحت.
13763	2075	CAI	CAI	ممكن أغير التذاكر دي للشو بتاع بكرة؟	ممكن اغير التذاكر دي للشو بتاع بكرة؟
13767	2076	CAI	CAI	ممكن أعمل تشك إن هنا لرحلة طيران يونايتد؟	ممكن اعمل تشك ان هنا لرحلة طيران يونايتد؟
13768	2077	CAI	CAI	هو إحنا لازم نلبس بالطو وكرافات لرحلة بليل؟	هو احنا لازم نلبس بالطو وكرافات لرحلة بالليل؟
13772	2078	CAI	CAI	ممكن تشيل السعر، لو سمحت؟	ممكن تشيل السعر، لو سمحت؟
13781	2079	CAI	CAI	تفتكر مالطريق ن هنا للمطار يتكلف كام؟	تفتكر الطريق من هنا للمطار يتكلف كام؟
13801	2080	CAI	CAI	إتعمل فين؟	اتعمل فين؟
13823	2081	CAI	CAI	إنت مش صيني، صح؟	انت مش صيني، صح؟
13851	2082	CAI	CAI	ممكن أسأل عن إسمك؟	ممكن اسأل عن اسمك؟
13869	2083	CAI	CAI	لو سمحت وريني صورة البطاقة.	لو سمحت وريني صورة البطاقة.
13880	2084	CAI	DOH	طالب، لو سمحت.	طالب، لو سمحت.
13893	2085	CAI	CAI	ممكن غطس فين؟	ممكن غطس فين؟
13898	2086	CAI	RAB	مراقبة المخزون مهمة جدا للشركة.	مراقبة المخزون مهمة جدا للشركة.
13947	2087	CAI	DOH	سمعت الأخبار؟	سمعت الاخبار؟
13971	2088	CAI	CAI	ممكن تشيل شنطي للتاكسي؟	ممكن تشيل شنطي للتاكسي؟
14029	2089	CAI	DOH	شامبو، لو سمحت.	شامبو، لو سمحت.
14053	2090	CAI	DOH	الغدا جاهز.	الغدا جاهز.
14068	2091	CAI	CAI	عندك أي أكلة خفيفة تمشي مع المشروب بتاعي؟	عندك اي اكلة خفيفة تمشي مع المشروب بتاعي؟
14076	2092	CAI	CAI	أنا باتكلم انجليزي بسيط.	انا باتكلم انجليزي بسيط.
14078	2093	CAI	CAI	البحر هايج الليلة دي؟	البحر هايج الليلة دي؟
14079	2094	CAI	CAI	حوالي نص ساعة.	حوالي نص ساعة.
14105	2095	CAI	CAI	انا بادور على هدية لطفل صغير.	انا بادور على هدية لطفل صغير.
14116	2096	CAI	CAI	أعتقد هو ده النوع اللي عايزين نستورده.	اعتقد هو ده النوع اللي عايزين نستورده.
14119	2097	CAI	CAI	عربيتي باظت. أن محتاج ونش حالا.	عربيتي باظت. انا محتاج ونش حالا.
14123	2098	CAI	CAI	عايز كتاب مصور، لو سمحت.	عايز كتاب مصور، لو سمحت.
14217	2099	CAI	CAI	استخدمه كصينية من فضلك.	استخدمه كصينية من فضلك.
14228	2100	CAI	CAI	هاتحضر المدرسة؟	هتحضر المدرسة؟
14244	2101	CAI	CAI	إدخل يمين من تاني شارع وهتلاقي واحد.	ادخل يمين من ثاني شارع وهتلاقي واحد.
14282	2102	CAI	CAI	ممكن تلاقي بره الباب ده على طول.	ممكن تلاقي برا الباب ده على طول.
14350	2103	CAI	CAI	مفيش مشكلة. معانا وقت زيادة.	مفيش مشكلة. معانا وقت زيادة.
14361	2104	CAI	BEI	مين الأشهر؟	مين الاشهر؟
14387	2105	CAI	CAI	حصل بين شيرينج كروس و جرين بارك.	حصل بين شيرينج كروس وجرين بارك.
14430	2106	CAI	DOH	فاكهة، لو سمحت.	فاكهة، لو سمحت.
14472	2107	CAI	BEI	بتلعب أي رياضة؟	بتلعب اي رياضة؟
14482	2108	CAI	TUN	تتمشي؟ ولا بعيد على المشي؟	تتمشي؟ ولا بعيد على المشي؟
14517	2109	CAI	CAI	انا عندي حفلة النهاردة بليل. فظبطلي شعري، لو سمحت.	انا عندي حفلة النهار ده بالليل. فظبط لي شعري، لو سمحت.
14521	2110	CAI	CAI	بتقول اسم المكان ده إزاي؟	بتقول اسم المكان ده ازاي؟
14525	2111	CAI	CAI	ميزانية الدعاية بتاعتك أد إبه؟	ميزانية الدعاية بتاعتك قد ايه؟
